s0,C_MD,C_M,C_mu,C_c,MK,MKi,MKad,MD,FA,ad,rd,uFA,x,y,z,voxel_nerve,voxel_type,analysisID,experiment,Histology
17.7014709339745,0.267895573456791,0.593330518901496,0.637711205549026,0.930406293222775,1.52470273966587,1.09777607023243,0.42692666943344,0.433077203569256,0.770279506998269,0.925443522414174,0.186894044146797,0.798568222225895,56,68,6,Left,Intact,C6,Control,Intact
16.3690148564006,0.270566786985828,0.603509809647904,0.634241089601249,0.951546374939747,1.51013550884716,1.11278228969499,0.397353219152171,0.415954159775361,0.776858938062699,0.898205423499872,0.174828527913105,0.7963925474295,56,69,6,Left,Intact,C6,Control,Intact
18.820600616985,0.280237073322899,0.528747943491716,0.579868903634506,0.911840487009437,1.56544457376014,1.16803907065619,0.397405503103954,0.441525406616437,0.72715056452685,0.897048475698831,0.213763872075241,0.761491236741767,57,65,6,Left,Intact,C6,Control,Intact
20.895430320366,0.233400229042193,0.480756198434119,0.607091610084727,0.791900580485742,1.4116595581952,0.913384941730067,0.498274616465129,0.415034149793663,0.693365847467352,0.815013672822457,0.215044388279266,0.779160837109211,57,66,6,Left,Intact,C6,Control,Intact
23.7362924955207,0.223897085913182,0.54952467134212,0.668136340072472,0.822473855085496,1.41354383540054,0.865466738428465,0.548077096972076,0.409310266636662,0.741299312924354,0.848666113218913,0.189632343345537,0.817396072949015,57,67,6,Left,Intact,C6,Control,Intact
22.1255221637659,0.237850841543588,0.6037457453909,0.697581165433342,0.865484584888196,1.49666265338606,0.93623737127248,0.560425282113581,0.397553975351006,0.777010775595101,0.858988428897898,0.166836748577561,0.835213245484854,57,68,6,Left,Intact,C6,Control,Intact
19.8891212285607,0.106085912450443,0.605883475007332,0.848934128451351,0.713699042954725,1.29325559325657,0.356027208636743,0.937228384619827,0.350791037058558,0.778385171369119,0.757777380539067,0.147297865318304,0.92137621439418,57,69,6,Left,Intact,C6,Control,Intact
20.9239291659202,0.106222074998111,0.683726403758583,0.904747424362178,0.755709699025218,1.39208858210778,0.356538482412911,1.03555009969487,0.348380718097984,0.826877502268977,0.79809877140607,0.123521691443941,0.951182119450412,58,65,6,Left,Intact,C6,Control,Intact
23.5252322620693,0.221197394515184,0.576758783632889,0.679688556565864,0.848563328102758,1.37910301403138,0.852067236129052,0.527035777902333,0.392991776813344,0.759446366528203,0.831762859811853,0.173606235314089,0.82443226317622,58,66,6,Left,Intact,C6,Control,Intact
25.9722595085536,0.217588012873212,0.500788209695639,0.632602718925066,0.791631453223265,1.35143580443183,0.834297083070963,0.517138721360863,0.426815729244627,0.707663910126579,0.85347406192341,0.213486562905235,0.795363262242522,58,67,6,Left,Intact,C6,Control,Intact
27.4255231346617,0.17166119076724,0.605981675598559,0.781212649743682,0.775693629381684,1.38282276245614,0.621706440120462,0.76111632233568,0.395034790654191,0.778448248503752,0.854456502919323,0.165323934521626,0.883862347735031,58,68,6,Left,Intact,C6,Control,Intact
20.3476030301115,0.0589419319265066,0.551140283706856,0.867832488471943,0.635076804600033,1.2414131800901,0.187901046469441,1.05351213362066,0.377358261863545,0.742388229773921,0.784011922888388,0.174031431351123,0.931575272574333,58,69,6,Left,Intact,C6,Control,Intact
18.8559908339913,0.119117978171875,0.600613865582654,0.853364685140158,0.703818515156868,1.40210144648813,0.405677407031187,0.996424039456944,0.350307672952123,0.774992816471646,0.754473721665536,0.148224648595416,0.923777400210764,59,65,6,Left,Intact,C6,Control,Intact
25.8674181952588,0.199301195550276,0.524403228709376,0.699936938676352,0.749214964566769,1.41283569222907,0.74672721293962,0.666108479289448,0.42672300462164,0.724156908901224,0.868294782345966,0.205937115759477,0.836622339336186,59,66,6,Left,Intact,C6,Control,Intact
26.0677487776304,0.165672968337473,0.539244202875336,0.751100119781627,0.717939178377596,1.36469790220767,0.595712335991359,0.768985566216312,0.398495399630563,0.734332487961234,0.81701483717172,0.189235680859985,0.866660325491843,59,67,6,Left,Intact,C6,Control,Intact
27.6706223117846,0.180537585373723,0.577679517271946,0.730882134182602,0.790386698832099,1.30091248849065,0.660936665860601,0.63997582263005,0.425523586982798,0.760052312194329,0.901533095609502,0.187518832669446,0.854916448656008,59,68,6,Left,Intact,C6,Control,Intact
15.2947913704069,0.0391474242106883,0.537027574722082,0.895262055549208,0.599855172452982,1.3018893052127,0.122227150752642,1.17966215446005,0.345682296810577,0.732821652738292,0.710212541640871,0.163417174395431,0.946182886945863,59,69,6,Left,Intact,C6,Control,Intact
16.7909306012399,0.120837992291758,0.674170950927219,0.900689344915937,0.748505524943388,1.48404169138717,0.412340357859933,1.07170133352724,0.342949890947779,0.82107913804165,0.780234645448992,0.124307513697173,0.949046545178864,60,65,6,Left,Intact,C6,Control,Intact
22.0515850506106,0.146274278517244,0.61272580536005,0.821979026556677,0.745427542022328,1.38936674180448,0.514009153653686,0.875357588150791,0.399557640112606,0.782768040584214,0.868421098827431,0.165125910755194,0.906630589907862,60,66,6,Left,Intact,C6,Control,Intact
21.4875953729819,0.147382005683021,0.576049385564251,0.797574255680641,0.722251729492769,1.36849461506005,0.518574578528874,0.84992003653118,0.384943508798241,0.758979173340251,0.813674202204204,0.170578162095259,0.893070129206347,60,67,6,Left,Intact,C6,Control,Intact
22.0337261522647,0.110181086892413,0.587483478496656,0.839563100591057,0.699749045763284,1.31326390704927,0.37147250503235,0.941791402016918,0.389074004267273,0.766474708321583,0.829865801488316,0.168678105656751,0.91627675982263,60,68,6,Left,Intact,C6,Control,Intact
10.3768065074712,0.0863480062879849,0.418400052441939,0.837164568142675,0.499782322811627,1.47816871756525,0.283525916483258,1.19464280108199,0.360189342552047,0.646838505688969,0.676037378241286,0.202265324707428,0.914966976531216,60,69,6,Left,Intact,C6,Control,Intact
14.6887568543602,0.104929462758433,0.596398604889014,0.865278614406919,0.689256148203546,1.38732831466766,0.351691151901184,1.03563716276648,0.369972242465251,0.772268479797676,0.794398075906614,0.15775932574457,0.930203533860692,61,65,6,Left,Intact,C6,Control,Intact
16.1136932349246,0.138040619664634,0.568239321879544,0.817286377085995,0.695275655891367,1.41521113622332,0.480442429703334,0.934768706519986,0.399745007423088,0.753816504117245,0.838890369945654,0.180172326161806,0.904038924541413,61,66,6,Left,Intact,C6,Control,Intact
16.3067040559951,0.128787686940265,0.607008472647255,0.840223341391866,0.722437050655745,1.38188366371426,0.44347750258932,0.938406161124942,0.379403761996168,0.779107484656164,0.820109718215249,0.159050783886628,0.916636973611618,61,67,6,Left,Intact,C6,Control,Intact
15.5721475071985,0.0559674504865645,0.48141425030267,0.86148440735091,0.558819458825764,1.32572440656501,0.177856527877383,1.14786787868763,0.400766272667543,0.693840219577007,0.789751785243592,0.206273516379518,0.928161843296152,61,68,6,Left,Intact,C6,Control,Intact
9.40025740618248,0.137879309735433,0.468314072328794,0.833604345460812,0.561794183150416,1.67624344883676,0.479791210067541,1.19645223876922,0.342933948129123,0.684334766272176,0.666081340019848,0.18136025218376,0.913019356564148,62,65,6,Left,Intact,C6,Control,Intact
9.97832187309373,0.136049539313354,0.418151902293838,0.783978629116935,0.533371557289565,1.52939667612552,0.472421321027686,1.05697535509783,0.350558966812953,0.646646659539688,0.654190335395135,0.198743282521862,0.885425676788817,62,66,6,Left,Intact,C6,Control,Intact
10.2817379254554,0.0531058247109506,0.426277352408918,0.877927891442955,0.485549390290235,1.48037905190389,0.168252670985349,1.31212638091854,0.335495356810662,0.652899190081377,0.633788203238837,0.186348933596574,0.93697806348012,62,67,6,Left,Intact,C6,Control,Intact
17.997897460814,0.238010372729915,0.64253489895457,0.759036591448138,0.846513733585231,1.65108753354153,0.937061467290367,0.714026066251164,0.37184436532166,0.801582746168211,0.826809598539661,0.144361748712659,0.871227060787334,70,66,6,Right,Intact,C6,Control,Intact
26.3236058559083,0.199243849128499,0.648436238962713,0.758812236355987,0.854541094482967,1.36691845908382,0.746458889806787,0.62045956927703,0.400222985693296,0.805255387416138,0.8933472949973,0.153660831041294,0.87109829316558,70,67,6,Right,Intact,C6,Control,Intact
29.547663909738,0.0980795976434427,0.668787976845114,0.874274609193588,0.764963284776153,1.21971370231584,0.32623587642716,0.893477825888679,0.373947402587247,0.817794581080796,0.847869147930176,0.136986529915782,0.935026528604182,70,68,6,Right,Intact,C6,Control,Intact
26.3902190920399,0.160754118157316,0.691291007533718,0.839300173058633,0.823651691878568,1.36524145879462,0.574637737170748,0.790603721623869,0.31619670598146,0.831439118356671,0.729140535234547,0.109724791354917,0.916133272542065,70,69,6,Right,Intact,C6,Control,Intact
19.7236208300064,0.263977161572785,0.59528143630339,0.661255933350009,0.900228498952918,1.5717671604096,1.07596047754525,0.495806682864358,0.433399040111597,0.771544837519758,0.927020205454803,0.186588457439994,0.813176446627673,71,66,6,Right,Intact,C6,Control,Intact
28.8498348820895,0.181710338991807,0.591941573418042,0.728448216234885,0.812606250143074,1.26847939770149,0.666183434731144,0.602295962970344,0.433314897759955,0.769377393362998,0.924706747805612,0.187618972737126,0.85349177865688,71,67,6,Right,Intact,C6,Control,Intact
29.7373398556902,0.161574550228408,0.570743541711953,0.726628420656837,0.7854682331253,1.18585129950352,0.57813565990545,0.607715639598075,0.422950690564543,0.755475705573616,0.890896939174729,0.18897756625945,0.852425023481149,71,68,6,Right,Intact,C6,Control,Intact
32.7956636212423,0.129299690759525,0.536671893282477,0.73479745940061,0.730367105134321,1.1004187235629,0.445502394063629,0.654916329499273,0.439849047802504,0.732578933141322,0.902969197404111,0.208288973001701,0.857203277758905,71,69,6,Right,Intact,C6,Control,Intact
30.9245998991134,0.130687721149598,0.594233708203632,0.77146676383464,0.77026482028849,1.12548683960814,0.451003825653154,0.674483013954982,0.389115320767052,0.770865557800861,0.834667733577421,0.166339114361868,0.878331807368172,71,70,6,Right,Intact,C6,Control,Intact
21.5271951099644,0.197946943856883,0.64311187953641,0.768297361094997,0.837061159002071,1.41076464512541,0.740400933606921,0.670363711518484,0.408208123029284,0.801942566233025,0.907282984367834,0.158670692360009,0.876525733275981,72,66,6,Right,Intact,C6,Control,Intact
30.0312598261454,0.139216699058512,0.583799646058402,0.748667482522567,0.779784964202456,1.10969612111375,0.485197722491513,0.624498398622238,0.430630084597717,0.76406782817915,0.915942753720747,0.187973750036201,0.865255732441321,72,67,6,Right,Intact,C6,Control,Intact
31.6556530373518,0.0899407919682206,0.576668821451131,0.803722756259632,0.717497192856445,1.06909940946278,0.296488814709339,0.772610594753446,0.41886400176854,0.759387135426411,0.886422833665118,0.185084585820251,0.896505859579084,72,68,6,Right,Intact,C6,Control,Intact
31.183972073515,0.0941994470657362,0.552998119645047,0.787453607824485,0.702261205168425,1.07531744197209,0.311987379872705,0.763330062099384,0.407351566626309,0.743638433410382,0.846914050337111,0.187570324770907,0.887385828050282,72,69,6,Right,Intact,C6,Control,Intact
32.9646165775353,0.0674358045212819,0.526564811777246,0.794677156397505,0.662614758129342,1.01760577740379,0.216936715504067,0.800669061899719,0.439397712353252,0.725647856592471,0.895377749531547,0.211407693764104,0.891446664920289,72,70,6,Right,Intact,C6,Control,Intact
28.1100920591521,0.0459750939715547,0.512044992504478,0.813031716226539,0.629797069763764,1.01127575814222,0.144571992872638,0.866703765269583,0.430319102992231,0.715573191577548,0.868075169114527,0.211441069931083,0.901682713722814,72,71,6,Right,Intact,C6,Control,Intact
5.84887161736712,0.33604936567909,0.658974450964822,0.740945561264123,0.889369591256542,2.34240882201098,1.51840821429202,0.824000607718959,0.232960302489116,0.81177241328147,0.522599731925205,0.0881405877710712,0.860781947571,72,72,6,Right,Intact,C6,Control,Intact
21.9116363819909,0.0863265472832517,0.537828257213222,0.817563357025968,0.65784290916568,1.1861177691127,0.283448797904433,0.902668971208262,0.453513961748896,0.733367750322594,0.927956873214772,0.216292506015957,0.90419210183786,73,66,6,Right,Intact,C6,Control,Intact
29.8122940438912,0.104359859226666,0.563041699168363,0.773936165462426,0.727504055624467,1.05661336356321,0.349559564636833,0.707053798926372,0.443259362957046,0.750361045876159,0.928233167440999,0.200772460715069,0.879736418174459,73,67,6,Right,Intact,C6,Control,Intact
29.3759282784357,0.106055058049328,0.557110976090958,0.749734648957621,0.743077536653169,0.98830004239689,0.355911375765175,0.632388666631715,0.443067750438687,0.74639867101366,0.923654274733913,0.202774488291074,0.865872189735657,73,68,6,Right,Intact,C6,Control,Intact
32.5354214204958,0.0727182747896386,0.505183486042277,0.750676136641863,0.67297128732799,0.922324340112519,0.235262723763294,0.687061616349225,0.460595317888572,0.710762608781777,0.923831662289566,0.228977145688075,0.866415683515634,73,69,6,Right,Intact,C6,Control,Intact
31.4343755328969,0.0462314443598883,0.466375394257824,0.792365950635891,0.588585859707307,1.01279198550329,0.145417179314096,0.867374806189194,0.4545737965566,0.682916828213966,0.885439640499528,0.239140874585136,0.890149397930421,73,70,6,Right,Intact,C6,Control,Intact
25.3421877636491,0.048913715484081,0.495155743763913,0.825137613020219,0.600088683330668,1.10563362808555,0.154287942998706,0.951345685086842,0.436243987009703,0.703673037542233,0.867871823088704,0.220430068970203,0.908370856544957,73,71,6,Right,Intact,C6,Control,Intact
8.00298370599283,0.133549809211629,0.363226789634275,0.793631283298238,0.457677006033265,1.63502908753316,0.462403300148554,1.1726257873846,0.34433080891529,0.602682992653912,0.618304171937676,0.207344127404098,0.890859856149236,73,72,6,Right,Intact,C6,Control,Intact
11.9115973081931,0.171654851109625,0.350371176987252,0.61642432738808,0.568392844701391,1.26661796419002,0.621678721748663,0.644939242441358,0.521929408895651,0.59192159699343,0.927701101179848,0.319043562753553,0.785126949854659,74,66,6,Right,Intact,C6,Control,Intact
27.0390870123264,0.0828806805579228,0.489741272411614,0.748890480887929,0.65395579849132,0.993969381335647,0.271111987723721,0.722857393611926,0.495037043762169,0.699815170178251,0.980294176037088,0.25240847762471,0.865384585538666,74,67,6,Right,Intact,C6,Control,Intact
32.1849117113181,0.0551367236678793,0.479860496313053,0.783984090701451,0.612079380187051,1.00118078855299,0.175062546240284,0.826118242312706,0.449657393995336,0.692719637597386,0.884829471465939,0.232071355260035,0.885428760940964,74,68,6,Right,Intact,C6,Control,Intact
31.8960842099915,0.0387540919185077,0.431854802698127,0.784989776889952,0.550140671142357,1.00634679504803,0.120949566368054,0.885397228679981,0.458272248177187,0.657156604393601,0.867953851376848,0.253431446577356,0.88599648807992,74,69,6,Right,Intact,C6,Control,Intact
25.8217660214237,0.0443209783970715,0.453364252492909,0.819191127482711,0.553429153811822,1.13021065845589,0.139129281051079,0.991081377404812,0.44533019960684,0.673323289730059,0.857784184677937,0.239103207071291,0.905091778485868,74,70,6,Right,Intact,C6,Control,Intact
17.1959200071062,0.0600168073077755,0.406534331991714,0.790823999435947,0.514064232094213,1.16900089452602,0.191546426918167,0.977454467607852,0.47133419938043,0.637600448550434,0.874240904123989,0.269880847008651,0.889282856821128,74,71,6,Right,Intact,C6,Control,Intact
12.0812353434759,0.205059528629572,0.353532120563228,0.504667957722798,0.700524206368209,1.16922068335238,0.773867488251275,0.395353195101109,0.612482986428668,0.594585671340328,1.07306592544635,0.382191516919829,0.71039985763146,75,67,6,Right,Intact,C6,Control,Intact
24.9551042695974,0.0335595565963339,0.3853251962497,0.74347323556892,0.518277158901144,0.909599415579122,0.104174727450794,0.805424688128328,0.559359895531255,0.620745677592442,1.02037382175625,0.328852932418758,0.862248940601796,75,68,6,Right,Intact,C6,Control,Intact
23.6341660743828,0.0366528448339488,0.396572864974091,0.767945531161594,0.516407543089983,0.989589671763235,0.114142169738274,0.875447502024962,0.524471949721542,0.629740315506392,0.966627580302712,0.303394134430958,0.876325014570276,75,69,6,Right,Intact,C6,Control,Intact
12.6657449908521,0.0952103549284099,0.38360059881137,0.730067983877397,0.525431339659719,1.16096746642392,0.315687813560941,0.845279652862983,0.465594360879969,0.619354986103584,0.848203169786571,0.274289956426667,0.854440158160533,75,70,6,Right,Intact,C6,Control,Intact
10.2275458877984,0.242940171568844,0.20219617041493,0.38831718997408,0.520698479581669,1.32941760928608,0.962698702712644,0.366718906573437,0.467043352868165,0.449662284848229,0.726138764978728,0.337495646812884,0.623151016988723,50,66,7,Chiasm,Intact,C6,Control,Intact
12.8644495922887,0.21797194661832,0.323180365550512,0.555468302045027,0.581816035875824,1.40903865788811,0.836179516869336,0.572859141018776,0.437579369797386,0.568489547441738,0.760259191344623,0.276239459023768,0.745297458767321,50,67,7,Chiasm,Intact,C6,Control,Intact
9.24752809777878,0.359001915979554,0.481377534423907,0.520871640250579,0.924176893547761,2.10900850359126,1.68020119683276,0.428807306758499,0.347722455049344,0.693813760618732,0.680693283346192,0.18123704090092,0.721714375809835,50,68,7,Chiasm,Intact,C6,Control,Intact
10.2481853686083,0.30031872560183,0.289381637237449,0.36328403378292,0.796571305994606,1.54894270956471,1.28766655586209,0.261276153702621,0.474442325071988,0.537942038920039,0.797812680772989,0.312757147221488,0.602730481876369,51,66,7,Chiasm,Intact,C6,Control,Intact
12.8749331961714,0.286837420866811,0.459106814958375,0.564819697182383,0.812837826387147,1.6935958669298,1.20661443516335,0.486981431766443,0.409817785503848,0.677574213616763,0.78994649332432,0.219753431593613,0.751544873698426,51,67,7,Chiasm,Intact,C6,Control,Intact
12.7559940224104,0.347334751087733,0.552200766244147,0.535820968860716,1.03056953410812,1.91916981462934,1.59653705325939,0.322632761369945,0.394942889389448,0.743102123697777,0.81629077523634,0.184268946466002,0.731997929546741,51,68,7,Chiasm,Intact,C6,Control,Intact
14.2340786057437,0.29842439407029,0.555171626473693,0.634278195484351,0.875280957829159,1.82414629440054,1.27608938315989,0.548056911240655,0.36121081852274,0.745098400530891,0.749759781104983,0.166936337231618,0.796415843315758,51,69,7,Chiasm,Intact,C6,Control,Intact
10.089337953479,0.360581124857953,0.525475811459158,0.554298269864821,0.948001897222785,2.14468579564179,1.69176015383273,0.452925641809062,0.337020535445881,0.724897104049366,0.684308149422595,0.163376728457524,0.744512101892791,51,70,7,Chiasm,Intact,C6,Control,Intact
12.9225522665147,0.294310763971703,0.359139094453897,0.421275311557624,0.852504489584295,1.53749135764327,1.25116304293425,0.28632831470902,0.476158411731824,0.599282149286876,0.851515973819702,0.288479630687885,0.649057248289875,52,66,7,Chiasm,Intact,C6,Control,Intact
15.4963063906152,0.258776105185624,0.485254561125962,0.625613629468899,0.775645763245134,1.63185245833358,1.04736007701328,0.584492381320297,0.395582542225661,0.69660215412096,0.779022388343036,0.203862619166973,0.790957413182846,52,67,7,Chiasm,Intact,C6,Control,Intact
16.0057004920233,0.225933428953507,0.448764642339321,0.678919324107441,0.660998481563772,1.64520876708652,0.875635652298194,0.769573114788331,0.368134540204844,0.669898979204567,0.705216526250154,0.199593547182189,0.823965608570795,52,68,7,Chiasm,Intact,C6,Control,Intact
17.6562932762021,0.239807713780715,0.494995792310983,0.667737733709914,0.741302711112061,1.62182774417912,0.946369957159262,0.675457787019858,0.387371682439307,0.703559373692784,0.768771852744443,0.19667159728674,0.817152209634114,52,69,7,Chiasm,Intact,C6,Control,Intact
14.1688552124688,0.280292685835584,0.524316465931983,0.586269695317613,0.894326399811496,1.59330595569512,1.16836113925425,0.424944816440877,0.40796050491385,0.724097000361128,0.829632175047658,0.197124669846947,0.765682502945975,52,70,7,Chiasm,Intact,C6,Control,Intact
13.568851317434,0.247238988729845,0.525876106463599,0.669691995532861,0.78525069729282,1.62327468009808,0.985328617030811,0.637946063067268,0.376517703446422,0.72517315619347,0.766960200451895,0.181296454943686,0.81834711188643,53,66,7,Chiasm,Intact,C6,Control,Intact
15.8708231600088,0.255312168007107,0.52617412410036,0.644175974726593,0.816817367837544,1.59305964488182,1.0285336635239,0.564525981357923,0.374128062266699,0.725378607418471,0.760718534437037,0.180832826181529,0.802605740526813,53,67,7,Chiasm,Intact,C6,Control,Intact
17.0168033608367,0.253292556496288,0.419350868844326,0.559998497424854,0.748842846494599,1.50936263370889,1.0176377322869,0.491724901421996,0.439275086596311,0.647573060622758,0.822324387747297,0.247750436020818,0.748330473403866,53,68,7,Chiasm,Intact,C6,Control,Intact
18.1318599529187,0.263417938815535,0.455865997419373,0.566559530619597,0.804621531864149,1.53777337296911,1.07286595491591,0.464907418053197,0.417461375634372,0.675178493007126,0.805471326263619,0.223456400319749,0.752701488386729,53,69,7,Chiasm,Intact,C6,Control,Intact
13.9757134438553,0.235371607951229,0.463924760231852,0.637942719924548,0.7272200869174,1.54753440731881,0.923474502381085,0.624059904937727,0.390941717544215,0.681120224506549,0.758373406434846,0.2072258730989,0.798713164987624,53,70,7,Chiasm,Intact,C6,Control,Intact
14.3432490150473,0.129592190097606,0.39541682398361,0.776460283787839,0.509255698249795,1.49658752789719,0.446660250367487,1.0499272775297,0.372423236858662,0.62882177441912,0.683149315329564,0.217060197623211,0.881169838219533,54,66,7,Chiasm,Intact,C6,Control,Intact
16.2368212951684,0.183004763021647,0.464339097120969,0.72220403990331,0.642947244082345,1.49778795174419,0.671992031551447,0.825795920192744,0.374709462141829,0.681424315035037,0.728462245577983,0.197833070423752,0.849825887993129,54,67,7,Chiasm,Intact,C6,Control,Intact
15.8049039534821,0.179383513419207,0.566818470114975,0.780428457370612,0.726291391301487,1.51289179598298,0.655788116687607,0.857103679295373,0.344162627031817,0.752873475502342,0.723434243952068,0.154526818571691,0.883418619551689,54,68,7,Chiasm,Intact,C6,Control,Intact
16.4503150557682,0.144723237540961,0.593579192537995,0.81746211906009,0.726124402217544,1.40221464689367,0.50763651215612,0.894578134737552,0.33895299834034,0.770440907881971,0.726506873280951,0.145176060870034,0.904136117550942,54,69,7,Chiasm,Intact,C6,Control,Intact
11.0220675540585,0.140373583855189,0.345157864749494,0.73689336080176,0.468395948599608,1.47923664861169,0.489888099826175,0.989348548785517,0.368753996374466,0.587501374253281,0.651797778762875,0.227232105180262,0.858424930207505,54,70,7,Chiasm,Intact,C6,Control,Intact
13.7875757240262,0.212838372517156,0.241871089558655,0.515511777373677,0.469186350680269,1.37872727969589,0.811161387011822,0.56756589268407,0.485073484836854,0.491803913728485,0.782982602125508,0.336118926192527,0.717991488371329,55,66,7,Chiasm,Intact,C6,Control,Intact
12.9879521548042,0.190432388300046,0.507657342006519,0.750878500660162,0.676084535061523,1.57754155422962,0.705681843793767,0.871859710435857,0.362564886788782,0.712500766319953,0.728921827038162,0.179386416664093,0.866532457938052,55,67,7,Chiasm,Intact,C6,Control,Intact
14.1915150395669,0.176665968662421,0.486065674951566,0.758191710264092,0.641085451570369,1.5581371256232,0.643721607287669,0.91441551833553,0.363835236688503,0.697184104058294,0.719278407874262,0.186113651095624,0.870742045765617,55,68,7,Chiasm,Intact,C6,Control,Intact
14.4390295093499,0.207711974417895,0.501940433762333,0.678301346031834,0.739996222473626,1.43328498591334,0.786501755842972,0.646783230070368,0.379624172838677,0.708477546406612,0.760334390197013,0.189269064159509,0.8235905208487,55,69,7,Chiasm,Intact,C6,Control,Intact
6.67146728327601,0.299713450340905,0.366931837152579,0.494860402046203,0.741485549531442,1.73900260409848,1.28396061792194,0.455041986176537,0.379383277809006,0.605748988569175,0.684487670740384,0.226831081343318,0.703463149032132,55,70,7,Chiasm,Intact,C6,Control,Intact
12.0493891043187,0.254340390682022,0.111637698564368,0.226374414814593,0.493155106136012,1.21283156094882,1.02328349626442,0.1895480646844,0.680118737656707,0.334122280855929,0.950913068825169,0.544721572072477,0.475788203736277,56,66,7,Chiasm,Intact,C6,Control,Intact
9.00617876384877,0.257579368989138,0.332486763897221,0.63966730613255,0.519780768392631,1.90086088412328,1.0408359825821,0.860024901541176,0.386197948753841,0.57661665246264,0.666599760832856,0.245997042714333,0.799792039303062,56,67,7,Chiasm,Intact,C6,Control,Intact
11.0987861048098,0.244877522455537,0.403335396121601,0.621079780205525,0.64940996145154,1.65447850038079,0.972865447940996,0.681613052439798,0.39453992816042,0.635086920131096,0.730617394601919,0.22650119493967,0.78808615024344,56,68,7,Chiasm,Intact,C6,Control,Intact
9.47306181342952,0.172155097173796,0.409520734126441,0.757990723158257,0.540271432901085,1.65398416971279,0.623867212032366,1.03011695768042,0.338980590547266,0.639938070539987,0.63255640059309,0.192192685524354,0.870626626722533,56,69,7,Chiasm,Intact,C6,Control,Intact
7.52691986946804,0.20229586401452,0.291019487198904,0.761688093534436,0.382071729450957,2.02388141658686,0.760792836173292,1.26308858041356,0.333106810002212,0.539462220362932,0.550961014288354,0.224179707859141,0.872747439718064,57,68,7,Chiasm,Intact,C6,Control,Intact
13.9998513476518,0.424593757539263,0.894027032704503,0.865995877282092,1.03236869384458,3.29187134839879,2.21370777482433,1.07816357357445,0.194916897482822,0.945530027394426,0.52813916963513,0.0283057614066683,0.930588994821072,71,70,7,Chiasm,Intact,C6,Control,Intact
13.8816893154862,0.484093489601374,0.925700848073645,0.816828435780174,1.13328675585282,3.66181809605374,2.81500705948058,0.846811036573165,0.195703938736309,0.962133487658363,0.54629592197745,0.0204079471157381,0.903785613837803,71,71,7,Chiasm,Intact,C6,Control,Intact
8.97541706455584,0.702440240267001,0.869191066352758,0.554485974661636,1.56756186102482,7.79352126763383,7.08200840964486,0.711512857988973,0.152038031696133,0.932304170511297,0.402526815497248,0.0267936397955751,0.744638150151895,71,72,7,Chiasm,Intact,C6,Control,Intact
19.6816840467076,0.27605664913971,0.646864658181578,0.715445585277416,0.904142357564139,1.74568285760489,1.14397065244813,0.601712205156757,0.344539800132319,0.804278967884637,0.76696936919175,0.133325015602604,0.845840165325232,72,69,7,Chiasm,Intact,C6,Control,Intact
28.3501368491403,0.0952639808680366,0.54827190779899,0.83034076033545,0.660297475433451,1.2691938034732,0.315884342571338,0.953309460901858,0.385472147397488,0.740453852578937,0.79844632402116,0.178985059085653,0.911230355253517,72,70,7,Chiasm,Intact,C6,Control,Intact
29.1960242609379,0.0882965439483733,0.560787216420386,0.825481460444047,0.679345622273243,1.18484299950588,0.290543630263611,0.894299369242265,0.391507233407194,0.748857273731374,0.819105224409263,0.177708237906159,0.90856010282427,72,71,7,Chiasm,Intact,C6,Control,Intact
29.7361757969114,0.062948557918794,0.589187865506641,0.885125539590429,0.665654575710554,1.26874421706955,0.201531810608981,1.06721240646057,0.35380365907675,0.767585738212118,0.756145857026781,0.152632560101734,0.940811107284788,72,72,7,Chiasm,Intact,C6,Control,Intact
9.66707739869327,0.487878876828588,0.839589451746449,0.703140058063493,1.19405720399254,3.40002082398661,2.85798918314851,0.542031640838103,0.196101593000639,0.916291139183638,0.505459189333548,0.0414227948341836,0.838534470408636,72,73,7,Chiasm,Intact,C6,Control,Intact
16.7232598134518,0.266125491691922,0.665000581634657,0.750841054308216,0.885674241997,1.77103065382908,1.08789236584385,0.683138287985235,0.352860714846329,0.815475678138016,0.79717190807132,0.130705118233834,0.866510850658095,73,68,7,Chiasm,Intact,C6,Control,Intact
27.2394326729763,0.131645166145836,0.526520508576419,0.774754761129624,0.679596350990771,1.28203329556122,0.454808890375608,0.827224405185615,0.382732923605524,0.725617329297212,0.78022550868785,0.183986631064361,0.880201545743714,73,69,7,Chiasm,Intact,C6,Control,Intact
26.2682266225827,0.159509092127249,0.531660285796611,0.757832076269577,0.701554212924986,1.36836159142162,0.569342597164889,0.799018994256727,0.37431718031131,0.72915038626926,0.765916024175599,0.178517758379165,0.87053551120536,73,70,7,Chiasm,Intact,C6,Control,Intact
26.6661458248188,0.239989355414439,0.424745148262146,0.564346056696129,0.752632437530876,1.42563092741675,0.947313134852108,0.478317792564646,0.42004506731448,0.651724748848888,0.792123178316419,0.234006011813511,0.751229696361991,73,71,7,Chiasm,Intact,C6,Control,Intact
28.3040939926759,0.134876496024141,0.541911481635476,0.77112797988003,0.702751677769215,1.25647286550025,0.467712975329952,0.788759890170296,0.387013953392611,0.736146372425672,0.796152391162117,0.182444734507858,0.878138929714444,73,72,7,Chiasm,Intact,C6,Control,Intact
