,s0,C_MD,C_M,C_mu,C_c,MK,MKi,MKad,MD,FA,ad,rd,uFA,x,y,z,voxel_nerve,voxel_type,analysisID,experiment,Histology,Class,Prob_Intact,Prob_Injured,Prob_Injured_plus
5386,24.3578831203662,0.213677759421457,0.533129684776489,0.697596695671296,0.76423768645214,1.48031304961483,0.815229743206455,0.665083306408376,0.418560611479597,0.730157301392302,0.858004411421293,0.198838711508748,0.835222542602447,75,68,3,Right,Experimental,L6,LPS,Regional,Intact,0.9883591243147962,0.011255133473121395,0.0003857422120822557
5387,19.9000385675103,0.163583851092607,0.626787383476202,0.864282251756548,0.725211448230406,1.67589628466459,0.586731322582528,1.08916496208206,0.339970939410192,0.791699048550775,0.747305228630102,0.136303794800237,0.929667817963248,75,69,3,Right,Experimental,L6,LPS,Regional,Intact,0.9590094556918939,0.031757998341571995,0.009232545966534254
5388,19.0611182708734,0.197982721201768,0.630871157164992,0.833133091869669,0.757227342571674,1.73880150461911,0.740567789880157,0.998233714738952,0.322406927191769,0.79427398117085,0.71015852810102,0.128531126737143,0.912761245819337,75,70,3,Right,Experimental,L6,LPS,Regional,Intact,0.9687972932511599,0.028120104092963456,0.0030826026558766566
5389,23.2064801418117,0.194414321816769,0.428884714885842,0.651689140977246,0.658112415748872,1.38784700736958,0.723998677292334,0.663848330077244,0.464427460031498,0.65489290337111,0.879444540472545,0.256918919810975,0.807272655908303,75,71,3,Right,Experimental,L6,LPS,Regional,Intact,0.9373270278833175,0.053832670775395136,0.008840301341287087
5390,13.442702667732,0.258692351714524,0.331443761923474,0.420891168425494,0.787480913803365,1.33791540859761,1.04690280336175,0.291012605235855,0.563862746031506,0.575711526655038,0.985559802048636,0.353014218022941,0.64876125687767,75,72,3,Right,Experimental,L6,LPS,Regional,Intact,0.6803936727861922,0.23669330029009722,0.08291302692371032
5391,16.7359854783052,0.0697383758619338,0.329952315238352,0.72581075548721,0.454598271992907,1.09585150301202,0.224899234964841,0.870952268047176,0.495328369749733,0.574414758896698,0.864221864978383,0.310881622135408,0.85194527728441,76,67,3,Right,Experimental,L6,LPS,Regional,Injured,0.39828071178796665,0.44324180081163833,0.15847748740039502
5392,19.7220413140616,0.0338426714027619,0.482821736010558,0.924385903675909,0.522316203752752,1.53008060336096,0.105084349311612,1.42499625404935,0.311889759248789,0.694853751526577,0.615207209442879,0.160231034151744,0.961449896601954,76,68,3,Right,Experimental,L6,LPS,Regional,Intact,0.5760542923860973,0.28302856370828094,0.14091714390562168
5393,18.7802285181534,0.302450958960595,0.372843280330035,0.457187875112049,0.815514366470583,1.65804929010637,1.3007728826202,0.357276407486164,0.434432673269477,0.610608942229014,0.786580559155524,0.258358730326453,0.676156694200427,76,69,3,Right,Experimental,L6,LPS,Regional,Intact,0.4277496178944019,0.3249560471202496,0.24729433498534836
5394,20.366393073034,0.198660268547609,0.441286127569164,0.713886460996303,0.618146094202856,1.6034590187267,0.743730508111261,0.859728510615439,0.372238955993782,0.66429370580276,0.71170607564836,0.202505396166493,0.844918020281437,76,70,3,Right,Experimental,L6,LPS,Regional,Intact,0.6921023150971028,0.26476132656094187,0.04313635834195523
5395,20.8709550035806,0.194152004376648,0.548779956742974,0.741850272630959,0.739744901348807,1.48757993403847,0.722786451406874,0.764793482631598,0.408010735010093,0.74079683904764,0.845461502971012,0.189285351029634,0.861307304410545,76,71,3,Right,Experimental,L6,LPS,Regional,Intact,0.9989695478803193,0.0009672905527595133,6.316156692096541e-05
5396,14.6843467985129,0.233475302609813,0.228435691512794,0.284119671277149,0.804012233598437,1.06400742485073,0.91376821935967,0.150239205491059,0.76444581365995,0.477949465438339,1.22218032029873,0.535578560340563,0.533028771528469,76,72,3,Right,Experimental,L6,LPS,Regional,Intact,0.6740451477227838,0.25271053634273494,0.07324431593448119
5397,24.1295727090223,0.0367900459294641,0.365219648504923,0.78149887492147,0.467332276763191,1.08344401037976,0.114585752900462,0.968858257479297,0.46161319327015,0.604334053735947,0.828101713708077,0.278368933051186,0.884024250188574,77,68,3,Right,Experimental,L6,LPS,Regional,Injured,0.4009822618959282,0.4125724840719646,0.18644525403210718
5398,20.0759972513027,0.0391540029145852,0.614006551102652,0.988482868078141,0.621160538974676,1.70407033800511,0.12224852796396,1.58182181004115,0.288226668200284,0.783585701185678,0.626419352331921,0.119130326134466,0.994224757325094,77,69,3,Right,Experimental,L6,LPS,Regional,Intact,0.6603208354502966,0.23827598994652863,0.10140317460317458
5399,18.5628775642694,0.0825339805108742,0.69833100824339,0.96789648804445,0.721493482897439,1.60372231344067,0.269875871446983,1.33384644199368,0.306774758735809,0.835662017949476,0.710729092991476,0.104797591607975,0.983817304200556,77,70,3,Right,Experimental,L6,LPS,Regional,Intact,0.9610290693135943,0.021750650232136938,0.01722028045426874
5400,31.1540838424766,0.114509546263836,0.280136626960823,0.535696596185928,0.522938971341893,0.86521763462029,0.387952955723069,0.477264678897221,0.691377198647893,0.529279346811136,1.15871202432804,0.457709785807819,0.731912970363231,77,71,3,Right,Experimental,L6,LPS,Regional,Intact,0.7455657529812239,0.16031566523949145,0.09411858177928437
5401,14.8775801811402,0.20215158475999,0.0575155658589158,0.081151906307232,0.708739553710153,0.798290466587523,0.760112751615276,0.0381777149722474,1.13111808006049,0.239824031028827,1.4450013991757,0.974176420502891,0.284871736588999,77,72,3,Right,Experimental,L6,LPS,Regional,Injured,0.16916163490084848,0.7575455351830641,0.07329282991608714
5402,14.2251026860234,0.126077195320195,0.288745105439426,0.540217112100531,0.534498258147906,0.91960013666282,0.432797478147012,0.486802658515808,0.588682457218773,0.537350077174486,0.982136096589393,0.391955637533463,0.734994634062407,78,68,3,Right,Experimental,L6,LPS,Regional,Intact,0.667502382397637,0.19457623406689326,0.13792138353546954
5403,35.4986450667629,0.0367710561598261,0.251334894536004,0.612697548897915,0.410210380289738,0.733237883123085,0.114524349776788,0.618713533346297,0.686069550038317,0.501333117334177,1.11969863947352,0.469255005320714,0.782749991311348,78,69,3,Right,Experimental,L6,LPS,Regional,Intact,0.6550787433454975,0.2137627361656393,0.13115852048886298
